n_samples,adjustment_set,mean,variance,mse,n_success,n_rep
10000,"['lai_3', 'meldug_2', 'meldug_3', 'middel_3']",-0.0005205356345627105,0.00013406620945963533,0.00013433716680648494,100,100
10000,"['lai_1', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",-0.0007479344973511276,0.00013479438209237733,0.00013535378810470522,100,100
10000,"['lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2']",-0.0001497407469146833,0.0001357318817723565,0.00013575430406364308,100,100
10000,"['lai_2', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2']",-9.183401079598919e-05,0.0001364524982665065,0.00013646093175204537,100,100
10000,"['lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2']",-0.00023517681450282657,0.00013764682291448325,0.00013770213104856294,100,100
10000,"['lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3']",-0.0005105133828643033,0.000138212975309421,0.00013847359922350457,100,100
10000,"['lai_1', 'lai_2', 'meldug_3', 'middel_3', 'mikro_3']",-0.000507788979377461,0.00014012851634703067,0.00014038636599460788,100,100
10000,"['lai_1', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_3']",-0.0011141472092867167,0.00014084068164314648,0.00014208200564710786,100,100
10000,"['lai_1', 'lai_2', 'lai_3', 'meldug_3', 'middel_3', 'mikro_3']",0.0001490387989027203,0.00014460776424463385,0.0001446299768082122,100,100
10000,"['lai_1', 'lai_2', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",-8.900969654019819e-05,0.00014537434612207562,0.0001453822688481538,100,100
10000,"['lai_1', 'lai_3', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",0.00022002424452000234,0.00015056865609990098,0.00015061706676807758,100,100
10000,"['lai_1', 'lai_2', 'lai_3', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",0.0002949321570476171,0.0001516098638641254,0.00015169684884138614,100,100
10000,"['lai_1', 'lai_3', 'meldug_3', 'middel_3', 'mikro_3']",-0.00010986383075320405,0.0001546443774458017,0.00015465644750710947,100,100
10000,"['lai_1', 'lai_2', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",-4.713914206963265e-05,0.00017315489465450788,0.00017315711675322293,100,100
10000,"['lai_1', 'lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",-0.0005506730626736378,0.00018645361501271447,0.00018675685583466884,100,100
10000,"['lai_1', 'lai_2', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_3']",-0.0006844535241472987,0.00018791204741834417,0.00018838052404506183,100,100
10000,"['lai_1', 'lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_3']",0.0001501875347027687,0.00019696017676300973,0.00019698273305858983,100,100
10000,"['lai_1', 'lai_3', 'meldug_3', 'middel_3']",0.0010427992628192716,0.00022663910107419488,0.0002277265313767313,100,100
10000,"['lai_1', 'lai_3', 'meldug_3', 'middel_3', 'mikro_2']",0.0012086898844957095,0.00023349479521530238,0.00023495572645218464,100,100
10000,"['lai_1', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2']",-0.0014370005417211507,0.00024213337514138576,0.00024419834569829263,100,100
10000,"['lai_1', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3']",-0.002287667265473795,0.0002452057624957761,0.0002504391840132965,100,100
10000,"['lai_1', 'lai_2', 'meldug_3', 'middel_3']",0.0010939817063589357,0.00026194136833276914,0.00026313816430661714,100,100
10000,"['lai_1', 'lai_2', 'meldug_3', 'middel_3', 'mikro_2']",0.00045121415100363437,0.0002699995058684805,0.0002702031000785464,100,100
10000,"['lai_1', 'lai_2', 'lai_3', 'meldug_3', 'middel_3', 'mikro_2']",0.0004919895533095864,0.00027348777572752436,0.00027372982944809013,100,100
10000,"['lai_1', 'lai_2', 'lai_3', 'meldug_3', 'middel_3']",0.0005325498634696574,0.0002832807564457261,0.0002835643658028077,100,100
10000,"['lai_1', 'lai_2', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2']",-0.0007691275041952106,0.0003311257567628348,0.0003317173138805443,100,100
10000,"['lai_1', 'lai_2', 'meldug_2', 'meldug_3', 'middel_3']",-0.002433008803288182,0.00034313549248563664,0.0003490550243225144,100,100
10000,"['lai_1', 'lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2']",3.1323290480655966e-05,0.000352878564156009,0.00035287954530453553,100,100
10000,"['lai_1', 'lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3']",-0.0011129478857390873,0.00038656711346104534,0.00038780576645741643,100,100
10000,"['meldug_3', 'mikro_2', 'mikro_3']",0.0016506344328774886,0.0004128115719846115,0.00041553616601561227,100,100
10000,"['lai_2', 'lai_3', 'meldug_3', 'mikro_2', 'mikro_3']",0.0006776472166417885,0.00041442143115058496,0.00041488063690080733,100,100
10000,"['lai_3', 'meldug_3', 'mikro_2', 'mikro_3']",0.00030325845334467917,0.00041528490402553583,0.00041537686971506084,100,100
10000,"['lai_2', 'meldug_3', 'mikro_2', 'mikro_3']",0.0014345799766057393,0.0004214897938335663,0.00042354781354284445,100,100
10000,"['lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_2', 'mikro_3']",-0.001685144197525687,0.000426259915111371,0.0004290996260778255,100,100
10000,"['meldug_3', 'mikro_3']",0.002176593728763616,0.00042831938321969006,0.00043305694347978315,100,100
10000,"['lai_3', 'meldug_2', 'meldug_3', 'mikro_2', 'mikro_3']",-0.002447836541983642,0.00043028571186749256,0.000436277615603763,100,100
10000,"['meldug_2', 'meldug_3', 'mikro_3']",-0.0023483154996021853,0.0004405651725741138,0.0004460797582597857,100,100
10000,"['lai_2', 'meldug_3', 'mikro_3']",0.0015664078920368612,0.00044089721128481244,0.0004433508449690478,100,100
10000,"['lai_3', 'meldug_3', 'mikro_3']",0.0011966022329053761,0.00044138837018476145,0.0004428202270885556,100,100
10000,"['lai_2', 'lai_3', 'meldug_3', 'mikro_3']",0.001497170519666987,0.0004438756824965654,0.0004461172020615253,100,100
10000,"['lai_3', 'meldug_2', 'meldug_3', 'mikro_3']",-0.0024256068477205833,0.00044628589281366717,0.00045216946139337613,100,100
10000,"['lai_2', 'meldug_2', 'meldug_3', 'mikro_2', 'mikro_3']",-0.0014336485301275131,0.00044859958855077137,0.00045065493665870815,100,100
10000,"['lai_3', 'meldug_3', 'mikro_2']",0.0013080869381781651,0.0004564331412887849,0.00045814423272661723,100,100
10000,"['lai_3', 'meldug_3']",0.002063896847026528,0.00046228869453924983,0.00046654836473441585,100,100
10000,"['lai_1', 'meldug_3', 'mikro_2', 'mikro_3']",0.005296631184431606,0.000464129550809121,0.0004921838527130143,100,100
10000,"['lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_3']",-0.0018816712499669242,0.0004648740655354424,0.0004684147522283945,100,100
10000,"['meldug_2', 'meldug_3', 'mikro_2', 'mikro_3']",-0.002919407517964301,0.00046490952367886763,0.0004734324639348141,100,100
10000,"['lai_2', 'lai_3', 'meldug_3', 'mikro_2']",0.0009755114893126149,0.0004658657463146631,0.00046681736898044403,100,100
10000,"['lai_3', 'meldug_2', 'meldug_3', 'mikro_2']",-0.0014937687082124795,0.0004679737779643691,0.00047020512291800386,100,100
10000,"['lai_2', 'meldug_2', 'meldug_3', 'mikro_3']",-0.001344297468237826,0.00047225544130949674,0.00047406257699260737,100,100
10000,"['lai_2', 'meldug_3', 'mikro_2']",0.001501627536746169,0.0004728889781887905,0.0004751438634479049,100,100
10000,"['lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_2']",-0.0015176464693572493,0.00047556752557425467,0.00047787077638020717,100,100
10000,"['lai_1', 'meldug_3', 'mikro_3']",0.0039901284269634255,0.00047611898766519993,0.0004920401125288616,100,100
10000,"['lai_2', 'meldug_3']",0.0020521136297282625,0.00047767963936087626,0.0004818908097101928,100,100
10000,"['lai_2', 'lai_3', 'meldug_2', 'meldug_3']",-0.0015179210943525206,0.0004816389794813684,0.0004839430639300488,100,100
10000,"['lai_3', 'meldug_2', 'meldug_3']",-0.0014595214386911237,0.0004826458553212537,0.0004847760581512527,100,100
10000,"['lai_1', 'meldug_2', 'meldug_3', 'mikro_3']",-0.005418364588449971,0.0004834898536959331,0.0005128485285093017,100,100
10000,"['lai_2', 'lai_3', 'meldug_3']",0.0014486898691819876,0.00048403771634971526,0.0004861364186867858,100,100
10000,"['lai_1', 'meldug_2', 'meldug_3', 'mikro_2', 'mikro_3']",-0.004763418046653525,0.0004841022870542079,0.0005067924385413924,100,100
10000,"['lai_2', 'meldug_2', 'meldug_3']",-0.0014140286221877695,0.0004843403183415657,0.00048633979528593196,100,100
10000,"['lai_2', 'meldug_2', 'meldug_3', 'mikro_2']",-0.001238409737416567,0.0004946436720343039,0.0004961773307120321,100,100
10000,"['lai_1', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_2', 'mikro_3']",-0.0036318968167337318,0.0005026820734599953,0.000515872747947396,100,100
10000,"['lai_1', 'lai_3', 'meldug_3', 'mikro_3']",0.0024250180898383556,0.0005175616837235642,0.0005234423964596075,100,100
10000,"['lai_1', 'lai_3', 'meldug_3', 'mikro_2', 'mikro_3']",0.0023897103299447536,0.0005252764653327828,0.0005309871807938275,100,100
10000,"['lai_1', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_3']",-0.003749719147112719,0.0005389826361934671,0.0005530430298756908,100,100
10000,"['lai_1', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_2']",-0.0037151157621353203,0.0005424256642378869,0.0005562277493639532,100,100
10000,"['lai_1', 'lai_3', 'meldug_3', 'mikro_2']",0.0011061286998093024,0.0005633949504867496,0.0005646184711872914,100,100
10000,"['lai_1', 'lai_3', 'meldug_2', 'meldug_3']",-0.0037221267717477058,0.0005796975774446995,0.0005935518051496605,100,100
10000,"['lai_1', 'lai_2', 'meldug_2', 'meldug_3', 'mikro_2', 'mikro_3']",0.0011376009971484642,0.000627891227640395,0.0006291853636691082,100,100
10000,"['lai_1', 'lai_2', 'meldug_2', 'meldug_3', 'mikro_2']",-0.00021848941191118744,0.0006288004209936,0.0006288481586167173,100,100
10000,"['lai_1', 'lai_2', 'meldug_2', 'meldug_3', 'mikro_3']",0.0007219872763758972,0.0006362534086355528,0.0006367746742628015,100,100
10000,"['lai_1', 'lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_3']",-0.00037132359591077635,0.0006400830423164679,0.000640220923529348,100,100
10000,"['lai_1', 'lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_2', 'mikro_3']",-0.00010846777340479396,0.000645654704937646,0.0006456664701955134,100,100
10000,"['lai_1', 'lai_2', 'meldug_2', 'meldug_3']",-0.00035576084319636434,0.0006570918662316404,0.0006572184320091922,100,100
10000,"['lai_1', 'lai_3', 'meldug_3']",-0.001188220831341895,0.0006627285349346285,0.0006641404036786633,100,100
10000,"['lai_1', 'lai_2', 'lai_3', 'meldug_2', 'meldug_3']",-0.0007661308907492315,0.0006964804499082277,0.0006970674064499879,100,100
10000,"['lai_1', 'lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_2']",-0.00032454287363597957,0.0007058335195041037,0.0007059388475809316,100,100
10000,"['lai_1', 'lai_2', 'meldug_3', 'mikro_3']",0.0010097553594329773,0.0007868526082614759,0.0007878722141473795,100,100
10000,"['lai_1', 'lai_2', 'lai_3', 'meldug_3', 'mikro_2', 'mikro_3']",0.0005488027062110102,0.0007933400468251827,0.0007936412312355272,100,100
10000,"['lai_1', 'lai_2', 'meldug_3', 'mikro_2', 'mikro_3']",0.0003967396629532405,0.0008018935512410062,0.0008020509536011665,100,100
10000,"['lai_1', 'lai_2', 'lai_3', 'meldug_3', 'mikro_3']",0.001095322576035443,0.0008058837421865131,0.000807083473732086,100,100
10000,"['lai_1', 'lai_2', 'lai_3', 'meldug_3', 'mikro_2']",0.0005309802835675747,0.0008145300416006852,0.0008148119816622227,100,100
10000,"['lai_1', 'lai_2', 'meldug_3', 'mikro_2']",0.00032538566488365175,0.0008417853967244104,0.0008418912725553222,100,100
10000,"['lai_1', 'lai_2', 'lai_3', 'meldug_3']",-0.00012627688354779952,0.0009075277209216656,0.0009075436667729841,100,100
10000,"['lai_1', 'lai_2', 'meldug_3']",-0.0005721236761940301,0.0009659297256932575,0.0009662570511941192,100,100
