n_samples,adjustment_set,mean,variance,mse,n_success,n_rep
500,"['lai_2', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",0.005342554417356654,0.0038102350491827012,0.0038387779368851183,91,100
500,"['lai_3', 'meldug_2', 'meldug_3', 'middel_3']",0.0017274121327445896,0.003876641979290714,0.0038796259319670676,91,100
500,"['lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",0.006780276925360808,0.003947690993459183,0.003993663148643764,91,100
500,"['lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2']",0.005401626545809991,0.004123005423782213,0.004152182993122613,91,100
500,"['lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2']",0.00422067044809204,0.004132190579017667,0.004150004638049065,91,100
500,"['lai_1', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",0.005177792046986389,0.004141037663827889,0.004167847194309724,91,100
500,"['lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3']",0.0017617459451768319,0.004141160023911837,0.004144263772687185,91,100
500,"['lai_1', 'lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",0.0016627476318616813,0.004181690004363707,0.004184454734050969,91,100
500,"['lai_2', 'meldug_2', 'meldug_3', 'middel_3']",8.768622648872047e-05,0.004222396878403025,0.0042224045672773405,91,100
500,"['lai_2', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2']",0.0024994624233098525,0.004251306719208986,0.004257554031614524,91,100
500,"['lai_1', 'lai_3', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",0.004783608049533455,0.004416722698904349,0.00443960560487591,91,100
500,"['lai_1', 'lai_2', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",0.001956109311950998,0.004691618222834196,0.0046954445864744974,91,100
500,"['lai_1', 'lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_3']",0.001800155065584174,0.004845161422221645,0.004848401980481793,91,100
500,"['lai_1', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_3']",0.0033569445236211488,0.00490535129401859,0.00491662037055326,91,100
500,"['lai_1', 'lai_2', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",0.0031608285964240786,0.004923441089911503,0.0049334319273274755,91,100
500,"['lai_1', 'lai_2', 'lai_3', 'meldug_3', 'middel_3', 'mikro_2', 'mikro_3']",0.0019273909860497232,0.005068136903083511,0.005071851739096617,91,100
500,"['lai_1', 'lai_3', 'meldug_3', 'middel_3', 'mikro_3']",0.0012877987998813655,0.005183957408534188,0.005185615834283164,91,100
500,"['lai_1', 'lai_2', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_3']",-0.0014010252518644514,0.005331862066480005,0.005333824938236367,91,100
500,"['lai_1', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2']",0.00640827699587656,0.005440591343484317,0.005481657357540198,91,100
500,"['lai_1', 'lai_3', 'meldug_3', 'middel_3', 'mikro_2']",0.00616206578947927,0.005663714316709622,0.0057016853715034935,91,100
500,"['lai_1', 'lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2']",0.00458679566972112,0.006150820458034685,0.0061718591525504575,91,100
500,"['lai_1', 'lai_3', 'meldug_3', 'middel_3']",0.00261452438656066,0.006344778614583382,0.006351614352351303,91,100
500,"['lai_1', 'lai_2', 'lai_3', 'meldug_3', 'middel_3', 'mikro_3']",0.0019846933264152412,0.006424387557107561,0.006428326564707478,91,100
500,"['lai_1', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3']",0.0008094418435738749,0.006649293288946323,0.006649948485044452,91,100
500,"['lai_1', 'lai_2', 'meldug_2', 'meldug_3', 'middel_3', 'mikro_2']",0.0009910344695052197,0.006913448451762651,0.006914430601082398,91,100
500,"['lai_1', 'lai_2', 'meldug_3', 'middel_3', 'mikro_3']",0.0013406797395051125,0.00702469898015088,0.0070264964023148,91,100
500,"['lai_1', 'lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'middel_3']",0.003405139803111059,0.007134838268800315,0.007146433245879046,91,100
500,"['lai_2', 'meldug_3', 'mikro_3']",0.014312718434745367,0.007303642998058103,0.007508496907050403,91,100
500,"['lai_2', 'lai_3', 'meldug_3', 'mikro_3']",0.013795601326882229,0.0075161083095802005,0.007706426925550475,91,100
500,"['lai_1', 'lai_2', 'lai_3', 'meldug_3', 'middel_3', 'mikro_2']",0.006644022473827631,0.0075959581893314705,0.007640101223964197,91,100
500,"['lai_1', 'lai_2', 'meldug_2', 'meldug_3', 'middel_3']",-0.002713921320530967,0.007643719789484164,0.007651085158418196,91,100
500,"['lai_1', 'lai_2', 'meldug_3', 'middel_3', 'mikro_2']",0.003682010389630381,0.007650239991137304,0.00766379719164665,91,100
500,"['meldug_3', 'mikro_3']",0.012857312225724848,0.007690706332928025,0.007856016810597798,91,100
500,"['lai_3', 'meldug_3', 'mikro_3']",0.011233091098251182,0.007728825521325144,0.007855007856946754,91,100
500,"['meldug_3', 'mikro_2', 'mikro_3']",0.010724522993149755,0.007831758917266073,0.007946774310696672,91,100
500,"['lai_2', 'lai_3', 'meldug_3']",0.01134714771176891,0.008100724056766321,0.008229481817959024,91,100
500,"['lai_2', 'meldug_3', 'mikro_2', 'mikro_3']",0.015610005518832433,0.00821106248119732,0.0084547347534953,91,100
500,"['lai_3', 'meldug_3', 'mikro_2', 'mikro_3']",0.012915915298054657,0.008346488875558642,0.008513309743545165,91,100
500,"['lai_2', 'lai_3', 'meldug_3', 'mikro_2', 'mikro_3']",0.014189422800856203,0.008373546103966435,0.008574885823387893,91,100
500,"['lai_3', 'meldug_3']",0.007533550028460103,0.00839258355148835,0.008449337927519661,91,100
500,"['meldug_2', 'meldug_3', 'mikro_3']",0.0016129838207870769,0.008428760718989625,0.008431362435795746,91,100
500,"['lai_2', 'meldug_3']",0.011498159438955272,0.008506102201089901,0.008638309871573538,91,100
500,"['lai_2', 'lai_3', 'meldug_3', 'mikro_2']",0.013390530312939108,0.008546030085527293,0.008725336387589034,91,100
500,"['lai_3', 'meldug_3', 'mikro_2']",0.01158373293224878,0.00862026412756069,0.008754446996206354,91,100
500,"['lai_1', 'meldug_3', 'mikro_3']",0.009766111136321242,0.00873022779701812,0.008825604723745098,91,100
500,"['lai_3', 'meldug_2', 'meldug_3', 'mikro_3']",0.0016560764544759413,0.00886382823257757,0.00886657082180064,91,100
500,"['lai_2', 'meldug_2', 'meldug_3', 'mikro_3']",0.003257609818500394,0.008870404099533278,0.008881016121262868,91,100
500,"['lai_1', 'lai_2', 'lai_3', 'meldug_3', 'middel_3']",0.0021270660355135968,0.008919902262303322,0.008924426672222758,91,100
500,"['lai_2', 'meldug_3', 'mikro_2']",0.013724015093384794,0.008932072351620014,0.009120420941903467,91,100
500,"['lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_3']",0.0047172324302947296,0.0090067832738481,0.009029035555649524,91,100
500,"['lai_3', 'meldug_2', 'meldug_3']",-0.001636464206510269,0.009169016186530727,0.009171694201629917,91,100
500,"['lai_1', 'lai_2', 'meldug_3', 'middel_3']",-0.0002663471405195948,0.009284534831362542,0.009284605772161805,91,100
500,"['lai_2', 'meldug_2', 'meldug_3']",-0.002211950384806094,0.009371377190567347,0.009376269915072191,91,100
500,"['meldug_2', 'meldug_3', 'mikro_2', 'mikro_3']",0.0015106331801826099,0.009390584405985279,0.009392866418590348,91,100
500,"['lai_1', 'meldug_3', 'mikro_2', 'mikro_3']",0.010244742931397847,0.00940504686139007,0.009510001619120497,91,100
500,"['lai_2', 'lai_3', 'meldug_2', 'meldug_3']",-0.00038952069409359003,0.009594919804329034,0.009595071530700161,91,100
500,"['lai_1', 'meldug_2', 'meldug_3', 'mikro_3']",-0.00697060530767928,0.009940717632391387,0.009989306970746833,91,100
500,"['lai_2', 'meldug_2', 'meldug_3', 'mikro_2', 'mikro_3']",0.005483681908587101,0.010967128574653649,0.010997199341928214,91,100
500,"['lai_3', 'meldug_2', 'meldug_3', 'mikro_2', 'mikro_3']",0.0019238448729554081,0.011027573463156828,0.011031274642252025,91,100
500,"['lai_3', 'meldug_2', 'meldug_3', 'mikro_2']",-0.0037017599321772375,0.011218821315104346,0.011232524341699818,91,100
500,"['lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_2', 'mikro_3']",0.005458717676542647,0.011332147874016823,0.011361945472689022,91,100
500,"['lai_2', 'meldug_2', 'meldug_3', 'mikro_2']",-0.00041902884916831764,0.011428731561416692,0.011428907146593127,91,100
500,"['lai_1', 'meldug_2', 'meldug_3', 'mikro_2', 'mikro_3']",-0.001088028986833262,0.011680220217341258,0.011681404024417447,91,100
500,"['lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_2']",-0.0003014895038031741,0.011791075896382983,0.011791166792303886,91,100
500,"['lai_1', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_2', 'mikro_3']",-0.007836293041405682,0.01661813165212492,0.016679539140755706,91,100
500,"['lai_1', 'lai_3', 'meldug_3', 'mikro_2', 'mikro_3']",-0.007675807303641825,0.017591439552136198,0.01765035756989884,91,100
500,"['lai_1', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_2']",-0.015301174707508873,0.02077750222777265,0.02101162817520236,91,100
500,"['lai_1', 'lai_3', 'meldug_3', 'mikro_2']",-0.017146735792701703,0.021078419984571765,0.021372430532916483,91,100
500,"['lai_1', 'lai_2', 'meldug_3', 'mikro_2', 'mikro_3']",-0.0004921121259353843,0.02124961059749199,0.02124985277183648,91,100
500,"['lai_1', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_3']",-0.009821248155376891,0.021318707783939444,0.02141516469926894,91,100
500,"['lai_1', 'lai_3', 'meldug_3', 'mikro_3']",-0.009065434871554584,0.02175827266017852,0.02184045476958892,91,100
500,"['lai_1', 'lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_2', 'mikro_3']",-0.009003803296958988,0.022546443946236474,0.022627512420046802,91,100
500,"['lai_1', 'lai_2', 'lai_3', 'meldug_3', 'mikro_2', 'mikro_3']",-0.002817781300964084,0.023586238377675282,0.023594178269135346,91,100
500,"['lai_1', 'lai_3', 'meldug_3']",-0.02468492844909406,0.02418773156681022,0.024797077259347114,91,100
500,"['lai_1', 'lai_2', 'meldug_2', 'meldug_3', 'mikro_2', 'mikro_3']",-0.006752665892188868,0.024370127151862223,0.024415725648513752,91,100
500,"['lai_1', 'lai_3', 'meldug_2', 'meldug_3']",-0.029395121936463278,0.025719881863510898,0.02658395505717044,91,100
500,"['lai_1', 'lai_2', 'meldug_2', 'meldug_3', 'mikro_3']",-0.017821092948097413,0.02720180685735598,0.027519398211220708,91,100
500,"['lai_1', 'lai_2', 'meldug_3', 'mikro_2']",-0.004093862906683899,0.02779137908005325,0.027808138793551974,91,100
500,"['lai_1', 'lai_2', 'lai_3', 'meldug_3', 'mikro_2']",0.00081255527653136,0.0284611801411454,0.02846184038722282,91,100
500,"['lai_1', 'lai_2', 'meldug_3', 'mikro_3']",-0.0047282408537116846,0.02917730178254863,0.029199658044119337,91,100
500,"['lai_1', 'lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_2']",-0.0020654506402528272,0.029210840018459514,0.029215106104806834,91,100
500,"['lai_1', 'lai_2', 'lai_3', 'meldug_2', 'meldug_3', 'mikro_3']",-0.01478978511698871,0.03013620205118037,0.03035493979498707,91,100
500,"['lai_1', 'lai_2', 'meldug_2', 'meldug_3', 'mikro_2']",-0.009825063209816656,0.03207623331989615,0.03217276518697304,91,100
500,"['lai_1', 'lai_2', 'lai_3', 'meldug_3', 'mikro_3']",-0.004488131432192814,0.03240423802702735,0.032424381350779984,91,100
500,"['lai_1', 'lai_2', 'meldug_3']",-0.01294983116815235,0.03481147772211075,0.034979175849394396,91,100
500,"['lai_1', 'lai_2', 'meldug_2', 'meldug_3']",-0.028955699229433484,0.03590469067194227,0.036743123189807686,91,100
500,"['lai_1', 'lai_2', 'lai_3', 'meldug_3']",-0.009337796833676746,0.03846957380735554,0.03855676825706256,91,100
500,"['lai_1', 'lai_2', 'lai_3', 'meldug_2', 'meldug_3']",-0.021809392545593657,0.04085899592218052,0.04133464552538832,91,100
