Adjustment_Set,Coefficient_Set,Variance,MSE
"G1,G2",17,0.00031287877618528954,0.00031850282786496096
"G1,G2",18,0.0027681092002435994,0.002768549916510852
"G1,G2",19,0.003001361377782801,0.003005494235938486
"G1,G2",20,0.0013755209695360884,0.0013826938122623938
"G1,G2",21,0.0011345122177736336,0.0012108777159436348
"G1,G2",22,0.0003554498740965895,0.00037093210735918234
"G1,G2",23,0.0017657112063720988,0.0017659243099834203
"G1,G2",24,0.00025666485336742494,0.00025913860984316665
"G1,G2",25,0.0008842418245564225,0.000886622590520954
"G1,G2",26,0.00067374049932167,0.0007038248465721025
"G1,G2",27,0.0005841272446222133,0.0005908307653771842
"G1,G2",28,0.00023008994428361097,0.00023255200919149218
"G1,G2",29,0.00048134659929895856,0.0004813513304598531
"G1,G2",30,0.0007200368502204639,0.0007207002936337333
"G1,G2",31,0.0015649656831821551,0.0015669142965703895
"G1,G2",32,0.00230855886313796,0.002342507139636493
"G1,G2",33,0.0005008814527850296,0.0005012731540786952
"G1,G2",34,0.0007190936801174504,0.0007203096253484907
"G1,G2",35,0.0007925658070159951,0.0008104610604665148
"G1,G2",36,0.0010925857188863063,0.0011191650075834877
"G1,G2",37,0.0008407865000826323,0.0008426106107858073
"G1,G2",38,0.0006123607438225357,0.0006243180789889307
"G1,G2",39,0.0005339322120271072,0.0005346119636945414
"G1,G2",40,0.0004378497149979662,0.00044998694086191603
"G1,G2",41,0.0009411537163236151,0.0009481219306394773
"G1,G2",42,0.0012893516507941378,0.001289533006138268
"G1,G2",43,0.0014776621852368042,0.001486620740322401
"G1,G2",44,0.0005100801396294594,0.0005114035291811812
"G1,G2",45,0.0021242080789961853,0.002131940768031674
"G1,G2",46,0.000688357795217192,0.0006888021042271663
"G1,G2",47,0.0011974441549633546,0.001235758991724957
"G1,G2",48,0.0007059626644367777,0.0007393019763158897
"G1,G2",49,0.0009580474173775457,0.0009697091699075312
"B2,G1,G2",0,0.010865503898973316,0.011188057175550633
"B2,G1,G2",1,0.0013216480865864833,0.001347898261051059
"B2,G1,G2",2,0.0011529667910626467,0.0011614524035316945
"B2,G1,G2",3,0.001183668568292657,0.0011924189629601302
"B2,G1,G2",4,0.0025347137622671943,0.0025520757941305604
"B2,G1,G2",5,0.0009197198137190336,0.0009201779531362933
"B2,G1,G2",6,0.0009276373752309906,0.0009419249065314155
"B2,G1,G2",7,0.001433422464366729,0.0014608547644673721
"B2,G1,G2",8,0.0013580945219718737,0.0014198260346155475
"B2,G1,G2",9,0.0005573328119337121,0.0005642297052805531
"B2,G1,G2",10,0.0015909094183317893,0.0015968451737432882
"B2,G1,G2",11,0.0026138985509951227,0.0026208977115428664
"B2,G1,G2",12,0.012491650474253754,0.013181311355374599
"B2,G1,G2",13,0.0004906658131321757,0.0005008412895604157
"B2,G1,G2",14,0.0012834592674079008,0.0012974830643742938
"B2,G1,G2",15,0.016077716925701015,0.01661640626511963
"B2,G1,G2",16,0.0012360512323424237,0.0012738279970278374
"B2,G1,G2",17,0.0021528530819244617,0.0021528535355605973
"B2,G1,G2",18,0.00043978053102342046,0.00044220816098894644
"B2,G1,G2",19,0.0025515733844453593,0.002561432390765608
"B2,G1,G2",20,0.0008777213147834002,0.0009053376669371651
"B2,G1,G2",21,0.0023789655371995485,0.0024423139052431883
"B2,G1,G2",22,0.0010270162500288947,0.001027326550445492
"B2,G1,G2",23,0.00031782162279769295,0.00032284956370246686
"B2,G1,G2",24,0.002097463315196593,0.0021149580847927806
"B2,G1,G2",25,0.0014610717336807032,0.001550677329278886
"B2,G1,G2",26,0.0006591640028768685,0.0006610614099570942
"B2,G1,G2",27,0.0010708308282200963,0.0010745204001366602
"B2,G1,G2",28,0.001564969493765277,0.0015904801252619976
"B2,G1,G2",29,0.000766088873965926,0.0007666346768822993
"B2,G1,G2",30,0.007965020383165827,0.007973713171640341
"B2,G1,G2",31,0.0010563611351998756,0.0010659955532601405
"B2,G1,G2",32,0.0009037576216980306,0.0009108769346843168
"B2,G1,G2",33,0.0010160047206032596,0.0010162217071654834
"B2,G1,G2",34,0.0010013349865490835,0.0010080052670361152
"B2,G1,G2",35,0.0009516975161114288,0.0009553619899605702
"B2,G1,G2",36,0.0008431962897980577,0.0008434795719107773
"B2,G1,G2",37,0.0017248388563642697,0.0017251080182079301
"B2,G1,G2",38,0.0014519295417419445,0.001457438235483686
"B2,G1,G2",39,0.0017385888309518398,0.001780380428401068
"B2,G1,G2",40,0.0003745041257120243,0.00037468685930903614
"B2,G1,G2",41,0.0012344708573255637,0.0012482488601306605
"B2,G1,G2",42,0.0006112845610999309,0.0006130655855780681
"B2,G1,G2",43,0.0011074749553333654,0.0011075682803850272
"B2,G1,G2",44,0.00046780509231279555,0.00047334438292787544
"B2,G1,G2",45,0.0027831774543536085,0.0027872877626470612
"B2,G1,G2",46,0.0015909490494528885,0.0015910384606393003
"B2,G1,G2",47,0.0028692863239775817,0.0028697636066775567
"B2,G1,G2",48,0.0007347412255560391,0.000738251615860219
"B2,G1,G2",49,0.0004486331002478667,0.0004509542350673072
